title|category|lat|lng
金山駅 (愛知県)||35.1430555556|136.900833333
金山駅 (愛知県)||35.1433333333|136.901388889
金山駅 (愛知県)||35.1438888889|136.901805556
大山 (鳥取県)||35.3711111111|133.54
的場駅||35.9176419444|139.436072222
新逗子駅|railwaystation|35.2944444444|139.580416667
防衛大学校|landmark|35.2576666667|139.721972222
仲木戸駅||35.4773055556|139.634472222
諫早駅||32.8518388889|130.041472222
道ノ尾駅||32.8043972222|129.852844444
現川駅||32.7912388889|129.926319444
在日本朝鮮人総聯合会||35.6969722222|139.7435
下高井戸駅|railwaystation|35.6661111111|139.641388889
蔵前国技館|landmark|35.702333|139.791556
安中榛名駅|railwaystation|36.3624166667|138.849583333
麻生駅||43.1090555556|141.338138889
カーディフ||51.4852777778|-3.18666666667
マチュ・ピチュ||-13.1630555556|-72.5455555556
キャンプ・デービッド|landmark|39.647325|-77.4630861111
浅草駅|railwaystation|35.7120833333|139.798416667
浅草駅|railwaystation|35.7108333333|139.797833333
浅草駅|railwaystation|35.7089722222|139.796583333
三河島駅|railwaystation|35.7334722222|139.776416667
東京国際展示場||35.6301583333|139.793741667
国際展示場駅||35.6343888889|139.791611111
松山市|landmark|33.9705555556|132.490833333
国際展示場正門駅||35.6302222222|139.791361111
有明駅 (東京都)||35.6346388889|139.79325
お台場海浜公園駅|railwaystation|35.6298888889|139.778777778
東京テレポート駅||35.6275|139.778888889
東雲駅 (東京都)||35.6406388889|139.803388889
天王洲アイル駅|railwaystation|35.6231944444|139.750472222
天王洲アイル駅|railwaystation|35.6205555556|139.750833333
寄居駅|railwaystation|36.1178805556|139.194505556
東京都写真美術館||35.6417|139.7132
水天宮前駅|railwaystation|35.6820555556|139.786027778
仁川広域市|city|37.4833333333|126.633333333
東京工業大学||35.605|139.683888889
川崎市市民ミュージアム||35.5885833333|139.64725
横浜美術館|landmark|35.4571166667|139.630672222
相模原駅|railwaystation|35.5815277778|139.370583333
熊本大学|edu|32.8133888889|130.728055556
日光江戸村||36.7922222222|139.696305556
藤原町 (栃木県)||36.8316111111|139.719611111
Ipot||35.83575|139.387416667
京王百貨店|railwaystation|35.6508333333|139.446861111
京王百貨店||35.69125|139.699583333
取手駅||35.8963416667|140.063269444
取手駅||35.8967472222|140.063291667
狭山日高インターチェンジ||35.865875|139.378030556
南橋本駅|railwaystation|35.5801388889|139.3525
上溝駅|railwaystation|35.5576944444|139.36325
喜界空港||28.4880555556|129.928055556
山県市||35.5056111111|136.781444444
東松山インターチェンジ||36.027375|139.381475
鎌倉高校前駅||35.3066944444|139.500555556
腰越駅|railwaystation|35.3083333333|139.493277778
択捉島||45.0648611111|147.840288889
南千住駅|railwaystation|35.7333333333|139.799166667
南千住駅|railwaystation|35.7341666667|139.799527778
南千住駅|railwaystation|35.7325|139.798888889
新御徒町駅|railwaystation|35.7070277778|139.781944444
若柳町||38.7682222222|141.122611111
盛岡競馬場||39.6924166667|141.21925
中小国駅|railwaystation|41.0516333333|140.596911111
スエズ運河|waterbody|30.705|32.3441666667
ヒューストン||29.7627777778|-95.3830555556
四日市駅|railwaystation|34.9630861111|136.629658333
京急川崎駅|railwaystation|35.5327777778|139.700833333
京急蒲田駅|railwaystation|35.5606944444|139.723722222
矢向駅|railwaystation|35.5389166667|139.680416667
浅草駅 (首都圏新都市鉄道)|railwaystation|35.7132222222|139.792333333
熱田神宮||35.1273861111|136.908672222
日ノ出町駅||35.4455555556|139.626666667
仙台駅||38.2602777778|140.882222222
防府市||34.0483333333|131.565
宇部市|landmark|34.0522222222|131.183333333
岩沼駅||38.1119194444|140.864063889
阪神競馬場||34.7810833333|135.363
笠松競馬場||35.3721666667|136.767527778
新線新宿駅|railwaystation|35.6883333333|139.698333333
名鉄名古屋駅||35.1697222222|136.883888889
網走市||44.0197222222|144.258611111
東武動物公園駅||36.0248722222|139.726786111
碓氷峠||36.3448888889|138.651055556
埼玉スタジアム2002||35.9031083333|139.717602778
若葉台駅||35.6193055556|139.4725
上板橋駅|railwaystation|35.7635|139.676416667
海芝浦駅||35.4859166667|139.700277778
みどりの駅||36.0301|140.056147222
新桜台駅|railwaystation|35.7407777778|139.668305556
横須賀駅|railwaystation|35.2841111111|139.655888889
南大沢駅||35.6141388889|139.380055556
近鉄四日市駅||34.967|136.618680556
落合ジャンクション||35.0512333333|133.808047222
河原町駅 (京都府)||35.0037666667|135.769463889
佐渡島||38.0833333333|138.35
イスタンブル||41.0186111111|28.9513888889
イスタンブル||41.0122388889|28.9760166667
小竹向原駅|railwaystation|35.7439444444|139.678638889
セリエA (サッカー)||45.1095277778|7.64127777778
セリエA (サッカー)||45.04175|7.65001388889
セリエA (サッカー)||44.4165|8.9525
セリエA (サッカー)||45.7091944444|9.68080555556
セリエA (サッカー)||45.4780555556|9.12397222222
セリエA (サッカー)||45.4353055556|10.9685833333
セリエA (サッカー)||46.0815555556|13.2000555556
セリエA (サッカー)||44.4922777778|11.3099444444
セリエA (サッカー)||44.7948611111|10.3384166667
セリエA (サッカー)||43.7807777778|11.2827222222
セリエA (サッカー)||43.3217777778|11.3262222222
セリエA (サッカー)||41.9339444444|12.45475
セリエA (サッカー)||42.45535|14.2294694444
セリエA (サッカー)||40.8279444444|14.1929166667
セリエA (サッカー)||37.5157222222|15.0715
セリエA (サッカー)||38.15275|13.3422222222
セリエA (サッカー)||39.1994444444|9.135
交通博物館||35.6969166667|139.770083333
大鳥居駅|railwaystation|35.5525833333|139.739277778
上石神井駅|railwaystation|35.72625|139.592083333
東武ワールドスクウェア|landmark|36.8075|139.711944444
中央大学・明星大学駅|railwaystation|35.6419444444|139.408555556
四ツ谷駅|railwaystation|35.686|139.730666667
鳥取砂丘||35.5410613889|134.228274722
ロサンゼルス||34.05|-118.25
金融庁|landmark|35.6719166667|139.748055556
消防庁||35.6755277778|139.751277778
公安調査庁||35.6761111111|139.754722222
国立歴史民俗博物館||35.7244972222|140.219080556
文化庁||35.6713888889|139.749361111
西九条駅|railwaystation|34.6826638889|135.466788889
西九条駅|railwaystation|34.6826083333|135.465922222
国立民族学博物館||34.8128611111|135.529683333
国立西洋美術館||35.7155555556|139.775833333
新鎌ヶ谷駅|railwaystation|35.7795|139.998277778
新鎌ヶ谷駅|railwaystation|35.7790833333|139.998583333
新鎌ヶ谷駅|railwaystation|35.7802777778|139.999444444
ペルセポリス|landmark|29.9344444444|52.8913888889
八戸駅||40.5091388889|141.431444444
八戸駅||40.5592305556|141.431347222
六甲山|mountain|34.7780041667|135.263740806
東京国立博物館||35.7190555556|139.776666667
トロント||43.6666666667|-79.4166666667
神戸ジャンクション||34.8492222222|135.223094444
イェール大学|landmark|41.3111111111|-72.9266666667
大坂城||34.6873777778|135.525844444
サラエヴォ|city|43.8476|18.3564
サラエヴォ||43.8666666667|18.4166666667
汐留駅|railwaystation|35.6629166667|139.759972222
大門駅 (東京都)|railwaystation|35.6567777778|139.754666667
竹芝駅|railwaystation|35.6539722222|139.761916667
日の出駅|railwaystation|35.6491944444|139.759083333
宝塚駅|railwaystation|34.8113944444|135.34065
宝塚駅|railwaystation|34.8105777778|135.340780556
大井競馬場前駅||35.5950277778|139.747055556
日立柏サッカー場||35.8484833333|139.975172222
小倉駅 (京都府)||34.8932333333|135.781758333
柏の葉公園総合競技場|landmark|35.897775|139.9362
真珠湾攻撃||21.3666666667|-157.95
飯塚市||33.6458333333|130.691305556
新日本橋駅|railwaystation|35.6886666667|139.773222222
国際司法裁判所|landmark|52.0866|4.2955
東十条駅||35.7629444444|139.727694444
奈良先端科学技術大学院大学|edu|34.7320277778|135.732861111
岩本町駅|railwaystation|35.6955555556|139.775861111
万世橋駅|railwaystation|35.6974444444|139.769722222
万世橋駅|railwaystation|35.6979722222|139.771111111
馬喰町駅|railwaystation|35.6933611111|139.782388889
三越前駅|railwaystation|35.6853333333|139.774333333
二条城||35.0141555556|135.7475
すかいらーく|landmark|35.7077222222|139.557916667
宮の坂駅|railwaystation|35.6479722222|139.644972222
練馬高野台駅|railwaystation|35.7405555556|139.616972222
関門橋||33.9615833333|130.958861111
津山駅||35.05475|134.003013889
古見駅 (岡山県)||35.0492194444|133.760625
美作落合駅||35.0231944444|133.759652778
刑部駅||35.0761888889|133.565769444
美作追分駅||35.0588583333|133.820036111
丹治部駅||35.046375|133.553644444
台北市|city|25.0910555556|121.559833333
大森駅 (東京都)|railwaystation|35.5884444444|139.727916667
青海駅 (東京都)||35.62475|139.781305556
米子駅||35.4234388889|133.336722222
西武秩父駅||35.9899388889|139.083472222
箕面駅||34.8350416667|135.468361111
牧落駅||34.8234388889|135.46585
桜井駅 (大阪府)||34.8167833333|135.460702778
石橋駅 (大阪府)||34.8081555556|135.445455556
法界院駅||34.6851333333|133.927486111
福山駅||34.4892222222|133.361555556
東福山駅||34.4951888889|133.405397222
上郡駅||34.8659166667|134.354269444
佐用駅||35.0038638889|134.356613889
智頭駅||35.265175|134.225597222
郡家駅||35.4132472222|134.251311111
鳥取駅||35.4943166667|134.225366667
中浜駅|railwaystation|35.5068722222|133.244772222
境港駅|railwaystation|35.5451472222|133.222661111
倉吉駅||35.4545722222|133.849538889
鳥取大学前駅||35.5182055556|134.174475
岡山駅||34.6663694444|133.918588889
茶屋町駅||34.57665|133.825836111
倉敷駅||34.6020694444|133.765675
中庄駅||34.6263111111|133.807825
総社駅||34.673525|133.7381
東総社駅||34.6776333333|133.751436111
福渡駅||34.8705222222|133.903808333
備前原駅||34.7049777778|133.944894444
玉柏駅||34.7168694444|133.964597222
牧山駅||34.7409388889|133.96075
備前西市駅||34.6318222222|133.900180556
妹尾駅||34.6083611111|133.871502778
児島駅||34.4625611111|133.807808333
弓削駅||34.9255083333|133.957838889
高野駅 (岡山県)||35.0804583333|134.066008333
美作滝尾駅||35.1236222222|134.071325
三浦駅||35.1416833333|134.078033333
土師駅||35.2329222222|134.225791667
那岐駅||35.2137916667|134.209997222
恋山形駅||35.2559138889|134.279183333
山郷駅||35.2324166667|134.289086111
東郡家駅||35.4289555556|134.259994444
津ノ井駅||35.4613388889|134.248755556
国英駅||35.3730111111|134.217733333
八頭高校前駅||35.4054944444|134.246313889
因幡船岡駅||35.3950777778|134.249286111
隼駅|railwaystation|35.38875|134.27
安部駅||35.3746361111|134.291536111
八東駅||35.3635416667|134.316672222
徳丸駅||35.3644472222|134.335702778
丹比駅||35.3607666667|134.356066667
若桜駅|railwaystation|35.3452222222|134.398272222
用瀬駅||35.3435055556|134.205036111
因幡社駅||35.3125|134.196636111
鷹狩駅||35.354225|134.206286111
河原駅||35.3978|134.222613889
末恒駅||35.5241138889|134.1359
湖山駅||35.5137027778|134.186091667
宝木駅||35.5140972222|134.082169444
浜村駅||35.5095194444|134.050747222
青谷駅||35.5162305556|133.995722222
福部駅||35.5452277778|134.2875
大岩駅||35.5669333333|134.308461111
岩美駅||35.5742777778|134.335477778
東浜駅||35.5997194444|134.362669444
出雲市駅|railwaystation|35.3606972222|132.756516667
出雲市駅|railwaystation|35.3611388889|132.758211111
松江駅||35.4640527778|133.063680556
益田駅||34.6782972222|131.838944444
備前三門駅||34.6678055556|133.900433333
大安寺駅||34.6630194444|133.887047222
備前一宮駅||34.6789027778|133.864116667
吉備津駅||34.6743416667|133.846033333
備中高松駅||34.6864194444|133.822247222
足守駅||34.6982027778|133.802927778
服部駅 (岡山県)||34.6910916667|133.775163889
西大寺駅||34.6617916667|134.037222222
大多羅駅||34.6656444444|134.006286111
庭瀬駅||34.6428416667|133.853866667
備後本庄駅||34.4933138889|133.345094444
横尾駅||34.5216472222|133.363380556
万能倉駅||34.551075|133.338138889
駅家駅||34.5490777778|133.325886111
新市駅||34.5544222222|133.269513889
近田駅||34.5462861111|133.310958333
戸手駅||34.5465277778|133.300947222
上戸手駅||34.5516555556|133.281886111
備後赤坂駅||34.4721222222|133.305430556
西阿知駅||34.5859444444|133.727694444
三石駅||34.8045277778|134.275425
吉永駅||34.8124166667|134.204597222
東岡山駅||34.6856388889|133.988102778
高島駅||34.6831805556|133.958102778
上道駅 (岡山県)||34.6994305556|134.020686111
大富駅||34.6614027778|134.070777778
邑久駅||34.6685277778|134.091166667
長船駅||34.6998527778|134.098972222
香登駅||34.7277888889|134.1196
伊部駅||34.7387694444|134.160575
西片上駅||34.7451944444|134.183555556
備前片上駅||34.7481944444|134.197055556
伊里駅||34.7415388889|134.224463889
日生駅||34.7349611111|134.276666667
寒河駅||34.7460722222|134.297427778
備前福河駅||34.7467833333|134.331469444
天和駅||34.7493583333|134.351833333
播州赤穂駅||34.7566611111|134.393166667
坂越駅||34.768825|134.417552778
西相生駅||34.801575|134.450958333
相生駅 (兵庫県)||34.8180666667|134.473944444
竜野駅||34.8254|134.522058333
泊駅 (鳥取県)||35.5093527778|133.936405556
浦安駅 (鳥取県)||35.4998888889|133.693397222
八橋駅||35.5032833333|133.673655556
東山公園駅 (鳥取県)||35.4308833333|133.35145
豪渓駅||34.7064083333|133.722525
JR難波駅||34.6664166667|135.495333333
近鉄富田駅|railwaystation|35.0068138889|136.649705556
恩智駅||34.6097833333|135.626147222
高安駅||34.6189972222|135.624586111
五位堂駅||34.5347722222|135.718144444
弓ヶ浜駅|railwaystation|35.4670111111|133.288361111
後藤駅|railwaystation|35.4395666667|133.331538889
米子空港駅|railwaystation|35.5020083333|133.247813889
博労町駅|railwaystation|35.4310583333|133.340175
三本松口駅|railwaystation|35.4462444444|133.322888889
河崎口駅|railwaystation|35.4567555556|133.305508333
和田浜駅|railwaystation|35.4807222222|133.265652778
大篠津町駅|railwaystation|35.4890833333|133.255972222
高松町駅|railwaystation|35.5150333333|133.240063889
余子駅|railwaystation|35.5210944444|133.236611111
上道駅 (鳥取県)|railwaystation|35.531475|133.230555556
馬場崎町駅|railwaystation|35.5386861111|133.226416667
西出雲駅||35.3348944444|132.721816667
調布駅|railwaystation|35.6518611111|139.544388889
モンブラン||45.8333333333|6.91666666667
エベレスト||27.9877777778|86.9444444444
キリマンジャロ|mountain|-3.06666666667|37.35
マッターホルン||45.9779388889|7.65996111111
清音駅||34.6436444444|133.733327778
備中箕島駅||34.6056916667|133.850791667
彦崎駅||34.5520722222|133.835158333
備前片岡駅||34.5437777778|133.862036111
